,dif_min,atraso_15,periodo_dia,temporada_alta
36094,13.0,0,mañana,0
36095,119.0,1,mañana,0
36096,85.0,1,mañana,0
36097,0.0,0,mañana,0
36098,13.0,0,mañana,0
36099,109.0,1,mañana,0
36100,9.0,0,mañana,1
36101,76.0,1,mañana,1
36102,1.0000000000000002,0,mañana,1
36103,2.0000000000000004,0,mañana,1
36104,1.0000000000000002,0,mañana,1
36105,1.0000000000000002,0,mañana,1
36106,13.0,0,mañana,1
36107,15.0,0,mañana,1
36108,8.000000000000002,0,mañana,1
36109,95.0,1,mañana,1
36110,8.000000000000002,0,mañana,1
36111,9.0,0,mañana,1
36112,20.0,1,mañana,1
36113,6.0,0,mañana,1
36114,7.0,0,mañana,1
36115,1.0000000000000002,0,tarde,0
36116,-4.000000000000001,0,tarde,0
36117,7.0,0,tarde,0
36118,13.0,0,tarde,0
36119,0.0,0,tarde,0
36120,7.0,0,tarde,0
36121,1.0000000000000002,0,tarde,0
36122,8.000000000000002,0,tarde,0
36123,2.0000000000000004,0,tarde,0
36124,8.000000000000002,0,tarde,0
36125,39.0,1,tarde,0
36126,-2.0000000000000004,0,tarde,0
36127,16.000000000000004,1,tarde,0
36128,0.0,0,tarde,0
36129,79.0,1,tarde,0
36130,17.000000000000004,1,tarde,1
36131,8.000000000000002,0,tarde,1
36132,0.0,0,tarde,1
36133,2.0000000000000004,0,tarde,1
36134,11.0,0,tarde,1
36135,0.0,0,tarde,1
36136,17.000000000000004,1,tarde,1
36137,25.0,1,tarde,1
36138,-2.0000000000000004,0,tarde,1
36139,38.0,1,tarde,1
36140,9.0,0,tarde,1
36141,11.0,0,tarde,1
36142,10.0,0,tarde,1
36143,13.0,0,tarde,1
36144,4.000000000000001,0,tarde,1
36145,10.0,0,tarde,0
36146,5.0,0,tarde,0
36147,37.0,1,mañana,0
36148,50.0,1,mañana,0
36149,10.0,0,mañana,0
36150,27.0,1,mañana,0
36151,37.0,1,tarde,0
36152,4.000000000000001,0,tarde,0
36153,14.0,0,tarde,0
36154,18.0,1,mañana,0
36155,86.0,1,mañana,0
36156,14.0,0,mañana,0
36157,55.0,1,mañana,0
36158,9.0,0,tarde,1
36159,12.0,0,tarde,1
36160,2.0000000000000004,0,mañana,1
36161,2.0000000000000004,0,mañana,1
36162,4.000000000000001,0,mañana,1
36163,14.0,0,mañana,1
36164,11.0,0,tarde,1
36165,-2.0000000000000004,0,tarde,1
36166,0.0,0,tarde,1
36167,50.0,1,mañana,1
36168,4.000000000000001,0,mañana,1
36169,18.0,1,mañana,1
36170,11.0,0,mañana,1
36171,-2.0000000000000004,0,tarde,1
36172,3.0,0,tarde,1
36173,8.000000000000002,0,mañana,0
36174,16.000000000000004,1,mañana,0
36175,6.0,0,mañana,0
36176,4.000000000000001,0,mañana,0
36177,-3.0,0,mañana,0
36178,13.0,0,mañana,0
36179,157.0,1,mañana,0
36180,23.0,1,mañana,1
36181,3.0,0,mañana,1
36182,7.0,0,mañana,1
36183,38.0,1,mañana,1
36184,2.0000000000000004,0,mañana,1
36185,1.0000000000000002,0,mañana,1
36186,0.0,0,mañana,0
36187,53.0,1,tarde,0
36188,6.0,0,mañana,1
36189,22.0,1,tarde,1
36190,-1.0000000000000002,0,mañana,1
36191,0.0,0,mañana,1
36192,30.0,1,mañana,0
36193,1.0000000000000002,0,mañana,0
36194,0.0,0,mañana,0
36195,0.0,0,mañana,0
36196,1.0000000000000002,0,mañana,0
36197,5.0,0,0,0
36198,14.0,0,mañana,0
36199,3.0,0,mañana,0
36200,3.0,0,mañana,0
36201,3.0,0,0,0
36202,11.0,0,mañana,0
36203,3.0,0,mañana,0
36204,2.0000000000000004,0,0,0
36205,3.0,0,mañana,0
36206,10.0,0,mañana,0
36207,18.0,1,mañana,0
36208,11.0,0,0,1
36209,10.0,0,mañana,1
36210,3.0,0,mañana,1
36211,3.0,0,0,1
36212,4.000000000000001,0,mañana,1
36213,0.0,0,mañana,1
36214,5.0,0,mañana,1
36215,14.0,0,0,1
36216,9.0,0,mañana,1
36217,16.000000000000004,1,mañana,1
36218,4.000000000000001,0,0,1
36219,4.000000000000001,0,mañana,1
36220,4.000000000000001,0,mañana,1
36221,19.0,1,mañana,1
36222,0.0,0,0,1
36223,9.0,0,mañana,0
36224,12.0,0,tarde,0
36225,1.0000000000000002,0,mañana,0
36226,2.0000000000000004,0,noche,0
36227,11.0,0,mañana,0
36228,4.000000000000001,0,mañana,0
36229,2.0000000000000004,0,tarde,0
36230,60.0,1,mañana,0
36231,-2.0000000000000004,0,tarde,0
36232,1.0000000000000002,0,noche,0
36233,116.0,1,mañana,0
36234,-1.0000000000000002,0,mañana,1
36235,11.0,0,tarde,1
36236,22.0,1,mañana,1
36237,7.0,0,mañana,1
36238,19.0,1,noche,1
36239,17.000000000000004,1,mañana,1
36240,16.000000000000004,1,mañana,1
36241,3.0,0,tarde,1
36242,10.0,0,mañana,1
36243,1.0000000000000002,0,noche,1
36244,13.0,0,mañana,1
36245,11.0,0,mañana,1
36246,7.0,0,tarde,0
36247,7.0,0,tarde,0
36248,-14.0,0,tarde,0
36249,0.0,0,tarde,0
36250,0.0,0,tarde,0
36251,9.0,0,tarde,0
36252,10.0,0,tarde,0
36253,4.000000000000001,0,tarde,0
36254,22.0,1,tarde,0
36255,10.0,0,tarde,0
36256,10.0,0,tarde,0
36257,28.0,1,tarde,0
36258,8.000000000000002,0,tarde,0
36259,7.0,0,tarde,0
36260,3.0,0,tarde,0
36261,37.0,1,tarde,0
36262,47.0,1,tarde,1
36263,0.0,0,tarde,1
36264,2.0000000000000004,0,tarde,1
36265,5.0,0,tarde,1
36266,9.0,0,tarde,1
36267,28.0,1,tarde,1
36268,4.000000000000001,0,tarde,1
36269,9.0,0,tarde,1
36270,5.0,0,tarde,1
36271,18.0,1,tarde,1
36272,85.0,1,tarde,1
36273,6.0,0,tarde,1
36274,6.0,0,tarde,1
36275,10.0,0,tarde,1
36276,12.0,0,tarde,1
36277,3.0,0,tarde,0
36278,4.000000000000001,0,noche,0
36279,1.0000000000000002,0,noche,0
36280,0.0,0,noche,1
36281,22.0,1,noche,1
36282,9.0,0,tarde,0
36283,1.0000000000000002,0,noche,0
36284,3.0,0,noche,0
36285,22.0,1,noche,0
36286,10.0,0,noche,0
36287,18.0,1,noche,0
36288,15.0,0,noche,1
36289,8.000000000000002,0,noche,1
36290,6.0,0,noche,1
36291,10.0,0,noche,1
36292,23.0,1,noche,1
36293,-2.0000000000000004,0,noche,1
36294,3.0,0,noche,1
36295,4.000000000000001,0,mañana,0
36296,9.0,0,mañana,0
36297,6.0,0,mañana,0
36298,7.0,0,mañana,0
36299,8.000000000000002,0,mañana,0
36300,10.0,0,mañana,0
36301,22.0,1,mañana,0
36302,26.0,1,mañana,0
36303,6.0,0,mañana,0
36304,7.0,0,mañana,0
36305,9.0,0,mañana,0
36306,4.000000000000001,0,mañana,1
36307,26.0,1,mañana,1
36308,10.0,0,mañana,1
36309,4.000000000000001,0,mañana,1
36310,4.000000000000001,0,mañana,1
36311,7.0,0,mañana,1
36312,11.0,0,mañana,1
36313,12.0,0,mañana,1
36314,12.0,0,mañana,1
36315,14.0,0,mañana,1
36316,20.0,1,mañana,1
36317,4.000000000000001,0,mañana,1
36318,4.000000000000001,0,mañana,1
36319,49.0,1,mañana,0
36320,2.0000000000000004,0,mañana,0
36321,1.0000000000000002,0,mañana,0
36322,-2.0000000000000004,0,mañana,0
36323,-1.0000000000000002,0,mañana,0
36324,-1.0000000000000002,0,mañana,0
36325,18.0,1,mañana,0
36326,0.0,0,mañana,0
36327,80.0,1,mañana,0
36328,0.0,0,mañana,0
36329,43.0,1,mañana,0
36330,6.0,0,mañana,0
36331,1.0000000000000002,0,mañana,0
36332,-1.0000000000000002,0,mañana,0
36333,13.0,0,mañana,0
36334,17.000000000000004,1,mañana,1
36335,13.0,0,mañana,1
36336,8.000000000000002,0,mañana,1
36337,51.0,1,mañana,1
36338,140.0,1,mañana,1
36339,11.0,0,mañana,1
36340,20.0,1,mañana,1
36341,-1.0000000000000002,0,mañana,1
36342,6.0,0,mañana,1
36343,66.00000000000001,1,mañana,1
36344,5.0,0,mañana,1
36345,-5.0,0,mañana,1
36346,5.0,0,mañana,1
36347,83.0,1,mañana,1
36348,3.0,0,mañana,0
36349,9.0,0,tarde,0
36350,5.0,0,tarde,0
36351,7.0,0,tarde,0
36352,22.0,1,0,0
36353,20.0,1,tarde,0
36354,4.000000000000001,0,tarde,0
36355,43.0,1,tarde,1
36356,51.0,1,0,1
36357,14.0,0,tarde,1
36358,1.0000000000000002,0,tarde,1
36359,10.0,0,mañana,1
36360,22.0,1,tarde,1
36361,65.00000000000001,1,tarde,1
36362,13.0,0,tarde,1
36363,-1.0000000000000002,0,tarde,1
36364,-6.0,0,tarde,0
36365,3.0,0,tarde,0
36366,1.0000000000000002,0,tarde,0
36367,12.0,0,tarde,0
36368,65.00000000000001,1,tarde,0
36369,7.0,0,tarde,0
36370,10.0,0,tarde,1
36371,1.0000000000000002,0,tarde,1
36372,-2.0000000000000004,0,tarde,1
36373,1.0000000000000002,0,tarde,1
36374,0.0,0,tarde,1
36375,5.0,0,tarde,1
36376,-1.0000000000000002,0,tarde,1
36377,1.0000000000000002,0,tarde,0
36378,0.0,0,tarde,0
36379,2.0000000000000004,0,tarde,0
36380,5.0,0,tarde,0
36381,10.0,0,tarde,0
36382,22.0,1,tarde,0
36383,-4.000000000000001,0,tarde,0
36384,10.0,0,tarde,0
36385,5.0,0,tarde,0
36386,70.0,1,tarde,0
36387,43.0,1,tarde,0
36388,23.0,1,tarde,0
36389,1.0000000000000002,0,tarde,0
36390,-1.0000000000000002,0,tarde,0
36391,85.0,1,tarde,0
36392,0.0,0,tarde,1
36393,34.00000000000001,1,tarde,1
36394,6.0,0,tarde,1
36395,4.000000000000001,0,tarde,1
36396,135.00000000000003,1,tarde,1
36397,1.0000000000000002,0,tarde,1
36398,18.0,1,tarde,1
36399,23.0,1,tarde,1
36400,-1.0000000000000002,0,tarde,1
36401,25.0,1,tarde,1
36402,0.0,0,tarde,1
36403,-4.000000000000001,0,tarde,1
36404,-6.0,0,tarde,1
36405,-3.0,0,tarde,0
36406,-1.0000000000000002,0,noche,0
36407,0.0,0,tarde,0
36408,7.0,0,noche,0
36409,13.0,0,noche,0
36410,25.0,1,noche,0
36411,22.0,1,noche,0
36412,26.0,1,tarde,0
36413,-3.0,0,noche,0
36414,27.0,1,tarde,0
36415,17.000000000000004,1,noche,0
36416,30.0,1,noche,1
36417,51.0,1,tarde,1
36418,-1.0000000000000002,0,noche,1
36419,6.0,0,noche,1
36420,59.0,1,tarde,1
36421,29.0,1,noche,1
36422,6.0,0,noche,1
36423,39.0,1,tarde,1
36424,0.0,0,noche,1
36425,4.000000000000001,0,tarde,1
36426,3.0,0,noche,1
36427,-5.0,0,noche,1
36428,19.0,1,tarde,0
36429,-1.0000000000000002,0,mañana,0
36430,13.0,0,mañana,0
36431,14.0,0,mañana,0
36432,14.0,0,mañana,0
36433,68.00000000000001,1,mañana,0
36434,18.0,1,mañana,1
36435,4.000000000000001,0,mañana,1
36436,2.0000000000000004,0,mañana,1
36437,4.000000000000001,0,mañana,1
36438,0.0,0,mañana,1
36439,8.000000000000002,0,mañana,1
36440,12.0,0,mañana,1
36441,-4.000000000000001,0,mañana,0
36442,19.0,1,tarde,0
36443,10.0,0,tarde,0
36444,-2.0000000000000004,0,tarde,1
36445,5.0,0,tarde,1
36446,6.0,0,tarde,0
36447,15.0,0,0,0
36448,2.0000000000000004,0,tarde,0
36449,-4.000000000000001,0,tarde,0
36450,10.0,0,tarde,0
36451,24.0,1,tarde,0
36452,7.0,0,tarde,0
36453,60.0,1,0,0
36454,3.0,0,tarde,0
36455,13.0,0,tarde,0
36456,4.000000000000001,0,tarde,0
36457,49.0,1,tarde,1
36458,64.00000000000001,1,tarde,1
36459,-3.0,0,0,1
36460,25.0,1,tarde,1
36461,-1.0000000000000002,0,tarde,1
36462,34.00000000000001,1,tarde,1
36463,4.000000000000001,0,tarde,1
36464,5.0,0,0,1
36465,1.0000000000000002,0,tarde,1
36466,14.0,0,tarde,1
36467,2.0000000000000004,0,tarde,1
36468,10.0,0,tarde,1
36469,-3.0,0,tarde,0
36470,-3.0,0,tarde,0
36471,1.0000000000000002,0,0,0
36472,0.0,0,tarde,0
36473,26.0,1,tarde,0
36474,32.00000000000001,1,tarde,1
36475,12.0,0,0,1
36476,5.0,0,tarde,0
36477,4.000000000000001,0,tarde,0
36478,10.0,0,tarde,0
36479,5.0,0,tarde,0
36480,10.0,0,tarde,0
36481,4.000000000000001,0,tarde,0
36482,7.0,0,tarde,0
36483,2.0000000000000004,0,tarde,0
36484,1.0000000000000002,0,tarde,0
36485,2.0000000000000004,0,tarde,0
36486,44.0,1,tarde,0
36487,14.0,0,tarde,0
36488,64.00000000000001,1,tarde,1
36489,66.00000000000001,1,tarde,1
36490,5.0,0,tarde,1
36491,28.0,1,tarde,1
36492,82.0,1,tarde,1
36493,1.0000000000000002,0,tarde,1
36494,52.0,1,tarde,1
36495,7.0,0,tarde,1
36496,33.00000000000001,1,tarde,1
36497,-3.0,0,tarde,1
36498,62.00000000000001,1,tarde,1
36499,2.0000000000000004,0,tarde,1
36500,-5.0,0,noche,0
36501,10.0,0,tarde,0
36502,7.0,0,tarde,0
36503,22.0,1,tarde,0
36504,0.0,0,noche,0
36505,12.0,0,noche,0
36506,5.0,0,tarde,0
36507,4.000000000000001,0,tarde,0
36508,-2.0000000000000004,0,tarde,0
36509,10.0,0,noche,1
36510,9.0,0,tarde,1
36511,37.0,1,tarde,1
36512,42.0,1,tarde,1
36513,1.0000000000000002,0,tarde,1
36514,23.0,1,noche,1
36515,11.0,0,tarde,1
36516,14.0,0,tarde,1
36517,-1.0000000000000002,0,tarde,1
36518,-2.0000000000000004,0,noche,1
36519,10.0,0,noche,0
36520,27.0,1,noche,1
36521,11.0,0,noche,0
36522,-3.0,0,noche,0
36523,2.0000000000000004,0,noche,0
36524,75.0,1,noche,0
36525,1.0000000000000002,0,tarde,0
36526,17.000000000000004,1,noche,0
36527,40.0,1,noche,0
36528,147.0,1,noche,0
36529,33.00000000000001,1,noche,0
36530,39.0,1,noche,1
36531,11.0,0,noche,1
36532,1.0000000000000002,0,noche,1
36533,2.0000000000000004,0,noche,1
36534,99.0,1,noche,1
36535,13.0,0,noche,1
36536,0.0,0,noche,1
36537,2.0000000000000004,0,noche,1
36538,15.0,0,noche,1
36539,0.0,0,noche,1
36540,14.0,0,noche,1
36541,-4.000000000000001,0,tarde,1
36542,-4.000000000000001,0,noche,1
36543,11.0,0,noche,0
36544,5.0,0,tarde,0
36545,2.0000000000000004,0,mañana,0
36546,0.0,0,tarde,0
36547,-1.0000000000000002,0,mañana,0
36548,44.0,1,tarde,1
36549,7.0,0,mañana,1
36550,7.0,0,0,1
36551,2.0000000000000004,0,mañana,1
36552,8.000000000000002,0,mañana,0
36553,0.0,0,mañana,0
36554,2.0000000000000004,0,0,0
36555,-4.000000000000001,0,mañana,0
36556,2.0000000000000004,0,mañana,0
36557,75.0,1,mañana,0
36558,41.0,1,mañana,0
36559,1.0000000000000002,0,tarde,0
36560,-1.0000000000000002,0,mañana,0
36561,11.0,0,mañana,0
36562,27.0,1,mañana,0
36563,51.0,1,mañana,1
36564,22.0,1,mañana,1
36565,0.0,0,0,1
36566,-2.0000000000000004,0,mañana,1
36567,2.0000000000000004,0,mañana,1
36568,4.000000000000001,0,mañana,1
36569,18.0,1,mañana,1
36570,101.0,1,mañana,1
36571,7.0,0,mañana,1
36572,11.0,0,mañana,1
36573,1.0000000000000002,0,mañana,1
36574,-5.0,0,tarde,0
36575,10.0,0,tarde,0
36576,23.0,1,noche,0
36577,6.0,0,tarde,0
36578,-3.0,0,mañana,0
36579,16.000000000000004,1,tarde,0
36580,58.0,1,tarde,0
36581,19.0,1,noche,0
36582,39.0,1,mañana,1
36583,33.00000000000001,1,tarde,1
36584,22.0,1,tarde,1
36585,103.0,1,noche,1
36586,6.0,0,tarde,1
36587,16.000000000000004,1,mañana,1
36588,2.0000000000000004,0,tarde,1
36589,58.0,1,tarde,1
36590,7.0,0,noche,1
36591,0.0,0,mañana,1
36592,0.0,0,noche,0
36593,-4.000000000000001,0,noche,0
36594,12.0,0,noche,0
36595,25.0,1,noche,0
36596,121.0,1,noche,0
36597,80.0,1,noche,0
36598,10.0,0,noche,0
36599,20.0,1,noche,1
36600,3.0,0,noche,1
36601,6.0,0,noche,1
36602,1.0000000000000002,0,noche,1
36603,7.0,0,noche,1
36604,26.0,1,noche,1
36605,9.0,0,noche,1
36606,9.0,0,noche,1
36607,-1.0000000000000002,0,noche,0
36608,6.0,0,noche,0
36609,3.0,0,noche,0
36610,17.000000000000004,1,noche,0
36611,8.000000000000002,0,noche,0
36612,106.0,1,noche,0
36613,21.0,1,noche,0
36614,-2.0000000000000004,0,noche,0
36615,68.00000000000001,1,noche,1
36616,62.00000000000001,1,noche,1
36617,56.0,1,noche,1
36618,-1.0000000000000002,0,noche,1
36619,20.0,1,noche,1
36620,-4.000000000000001,0,noche,1
36621,17.000000000000004,1,tarde,0
36622,6.0,0,mañana,0
36623,5.0,0,tarde,0
36624,8.000000000000002,0,tarde,0
36625,1.0000000000000002,0,mañana,0
36626,1.0000000000000002,0,tarde,0
36627,19.0,1,mañana,0
36628,-1.0000000000000002,0,mañana,0
36629,6.0,0,tarde,0
36630,7.0,0,tarde,0
36631,9.0,0,mañana,0
36632,3.0,0,tarde,0
36633,-2.0000000000000004,0,mañana,0
36634,5.0,0,mañana,0
36635,22.0,1,mañana,0
36636,7.0,0,tarde,1
36637,20.0,1,tarde,1
36638,8.000000000000002,0,tarde,1
36639,15.0,0,mañana,1
36640,2.0000000000000004,0,mañana,1
36641,9.0,0,tarde,1
36642,-1.0000000000000002,0,0,1
36643,7.0,0,tarde,1
36644,4.000000000000001,0,tarde,1
36645,4.000000000000001,0,mañana,1
36646,14.0,0,mañana,1
36647,0.0,0,tarde,1
36648,-6.0,0,mañana,1
36649,21.0,1,0,0
36650,8.000000000000002,0,mañana,0
36651,0.0,0,mañana,0
36652,2.0000000000000004,0,mañana,0
36653,12.0,0,mañana,0
36654,7.0,0,mañana,0
36655,8.000000000000002,0,mañana,0
36656,-2.0000000000000004,0,mañana,0
36657,40.0,1,mañana,0
36658,7.0,0,mañana,0
36659,3.0,0,mañana,0
36660,2.0000000000000004,0,mañana,0
36661,-2.0000000000000004,0,mañana,1
36662,7.0,0,mañana,1
36663,8.000000000000002,0,mañana,1
36664,3.0,0,mañana,1
36665,2.0000000000000004,0,mañana,1
36666,3.0,0,mañana,1
36667,17.000000000000004,1,mañana,1
36668,28.0,1,mañana,1
36669,0.0,0,mañana,1
36670,0.0,0,mañana,1
36671,2.0000000000000004,0,mañana,0
36672,-1.0000000000000002,0,mañana,0
36673,-2.0000000000000004,0,mañana,0
36674,3.0,0,tarde,0
36675,16.000000000000004,1,tarde,0
36676,5.0,0,noche,0
36677,8.000000000000002,0,tarde,0
36678,41.0,1,tarde,0
36679,0.0,0,tarde,0
36680,87.0,1,mañana,0
36681,10.0,0,tarde,0
36682,5.0,0,noche,0
36683,38.0,1,tarde,0
36684,38.0,1,tarde,1
36685,-1.0000000000000002,0,tarde,1
36686,1.0000000000000002,0,tarde,1
36687,-1.0000000000000002,0,noche,1
36688,3.0,0,tarde,1
36689,23.0,1,tarde,1
36690,15.0,0,tarde,1
36691,3.0,0,tarde,1
36692,4.000000000000001,0,noche,1
36693,2.0000000000000004,0,tarde,1
36694,4.000000000000001,0,noche,1
36695,41.0,1,mañana,0
36696,9.0,0,tarde,0
36697,7.0,0,tarde,0
36698,5.0,0,tarde,0
36699,6.0,0,tarde,0
36700,3.0,0,tarde,0
36701,3.0,0,tarde,0
36702,14.0,0,tarde,0
36703,0.0,0,tarde,0
36704,-2.0000000000000004,0,tarde,0
36705,30.0,1,tarde,0
36706,8.000000000000002,0,tarde,0
36707,8.000000000000002,0,tarde,0
36708,17.000000000000004,1,tarde,0
36709,68.00000000000001,1,tarde,0
36710,22.0,1,tarde,1
36711,25.0,1,tarde,1
36712,7.0,0,tarde,1
36713,11.0,0,tarde,1
36714,7.0,0,tarde,1
36715,0.0,0,tarde,1
36716,6.0,0,tarde,1
36717,13.0,0,tarde,1
36718,6.0,0,tarde,1
36719,2.0000000000000004,0,tarde,1
36720,1.0000000000000002,0,tarde,1
36721,-2.0000000000000004,0,tarde,1
36722,3.0,0,tarde,1
36723,10.0,0,tarde,1
36724,-3.0,0,tarde,0
36725,63.00000000000001,1,tarde,1
36726,2.0000000000000004,0,tarde,1
36727,-3.0,0,noche,0
36728,21.0,1,noche,0
36729,0.0,0,noche,0
36730,5.0,0,noche,0
36731,2.0000000000000004,0,noche,0
36732,1.0000000000000002,0,noche,0
36733,68.00000000000001,1,noche,0
36734,2.0000000000000004,0,noche,0
36735,3.0,0,noche,0
36736,-5.0,0,noche,0
36737,-2.0000000000000004,0,noche,0
36738,22.0,1,noche,1
36739,104.0,1,noche,1
36740,19.0,1,noche,1
36741,13.0,0,noche,1
36742,5.0,0,noche,1
36743,1.0000000000000002,0,tarde,1
36744,0.0,0,noche,1
36745,7.0,0,noche,1
36746,4.000000000000001,0,noche,1
36747,-1.0000000000000002,0,noche,1
36748,7.0,0,noche,1
36749,1.0000000000000002,0,noche,1
36750,7.0,0,noche,0
36751,-7.0,0,noche,0
36752,27.0,1,noche,0
36753,17.000000000000004,1,noche,0
36754,13.0,0,noche,0
36755,6.0,0,noche,0
36756,65.00000000000001,1,noche,0
36757,128.00000000000003,1,noche,0
36758,9.0,0,noche,0
36759,1.0000000000000002,0,noche,0
36760,6.0,0,noche,1
36761,14.0,0,noche,1
36762,12.0,0,noche,1
36763,20.0,1,noche,1
36764,82.0,1,noche,1
36765,7.0,0,noche,1
36766,-2.0000000000000004,0,noche,1
36767,6.0,0,noche,1
36768,46.0,1,noche,1
36769,37.0,1,noche,1
36770,15.0,0,noche,1
36771,-6.0,0,noche,1
36772,9.0,0,noche,0
36773,14.0,0,noche,0
36774,14.0,0,noche,0
36775,4.000000000000001,0,noche,0
36776,-7.0,0,noche,1
36777,100.0,1,noche,1
36778,4.000000000000001,0,noche,1
36779,1.0000000000000002,0,noche,1
36780,18.0,1,tarde,0
36781,0.0,0,noche,0
36782,51.0,1,noche,0
36783,78.0,1,noche,1
36784,15.0,0,noche,1
36785,5.0,0,noche,0
36786,16.000000000000004,1,noche,0
36787,116.0,1,noche,0
36788,14.0,0,noche,0
36789,16.000000000000004,1,noche,1
36790,68.00000000000001,1,noche,1
36791,71.0,1,noche,1
36792,11.0,0,noche,1
36793,13.0,0,noche,0
36794,16.000000000000004,1,noche,1
36795,0.0,0,noche,1
36796,3.0,0,noche,0
36797,4.000000000000001,0,noche,1
36798,11.0,0,noche,1
36799,-1.0000000000000002,0,noche,1
36800,-2.0000000000000004,0,noche,0
36801,8.000000000000002,0,noche,0
36802,35.0,1,noche,0
36803,-2.0000000000000004,0,noche,0
36804,-2.0000000000000004,0,noche,0
36805,0.0,0,noche,0
36806,8.000000000000002,0,noche,0
36807,4.000000000000001,0,noche,0
36808,11.0,0,noche,0
36809,2.0000000000000004,0,noche,0
36810,9.0,0,noche,0
36811,2.0000000000000004,0,noche,1
36812,8.000000000000002,0,noche,1
36813,-2.0000000000000004,0,noche,1
36814,12.0,0,noche,1
36815,-1.0000000000000002,0,noche,1
36816,17.000000000000004,1,noche,1
36817,6.0,0,noche,1
36818,9.0,0,noche,1
36819,1.0000000000000002,0,noche,1
36820,1.0000000000000002,0,noche,1
36821,4.000000000000001,0,mañana,0
36822,0.0,0,noche,0
36823,13.0,0,0,0
36824,6.0,0,mañana,0
36825,0.0,0,noche,0
36826,10.0,0,noche,0
36827,10.0,0,mañana,0
36828,21.0,1,noche,0
36829,15.0,0,mañana,0
36830,10.0,0,mañana,0
36831,19.0,1,noche,0
36832,3.0,0,noche,0
36833,9.0,0,mañana,1
36834,27.0,1,noche,1
36835,13.0,0,mañana,1
36836,8.000000000000002,0,mañana,1
36837,0.0,0,noche,1
36838,5.0,0,mañana,1
36839,18.0,1,mañana,1
36840,7.0,0,mañana,1
36841,15.0,0,noche,1
36842,-1.0000000000000002,0,mañana,1
36843,-3.0,0,noche,0
36844,7.0,0,mañana,0
36845,10.0,0,tarde,0
36846,12.0,0,mañana,0
36847,2.0000000000000004,0,mañana,0
36848,-5.0,0,noche,0
36849,8.000000000000002,0,tarde,0
36850,36.0,1,noche,0
36851,83.0,1,mañana,0
36852,11.0,0,tarde,0
36853,4.000000000000001,0,mañana,0
36854,14.0,0,mañana,0
36855,25.0,1,noche,0
36856,43.0,1,mañana,1
36857,4.000000000000001,0,tarde,1
36858,4.000000000000001,0,mañana,1
36859,4.000000000000001,0,mañana,1
36860,4.000000000000001,0,mañana,1
36861,8.000000000000002,0,tarde,1
36862,16.000000000000004,1,noche,1
36863,27.0,1,mañana,1
36864,17.000000000000004,1,tarde,1
36865,1.0000000000000002,0,mañana,1
36866,10.0,0,mañana,1
36867,4.000000000000001,0,mañana,1
36868,10.0,0,tarde,1
36869,13.0,0,noche,1
36870,2.0000000000000004,0,mañana,0
36871,8.000000000000002,0,noche,0
36872,21.0,1,noche,0
36873,50.0,1,noche,1
36874,15.0,0,noche,1
36875,10.0,0,noche,1
36876,1.0000000000000002,0,mañana,0
36877,17.000000000000004,1,mañana,0
36878,15.0,0,mañana,0
36879,14.0,0,mañana,0
36880,17.000000000000004,1,mañana,0
36881,10.0,0,mañana,0
36882,20.0,1,mañana,0
36883,28.0,1,mañana,0
36884,51.0,1,mañana,0
36885,151.0,1,mañana,0
36886,42.0,1,mañana,0
36887,70.0,1,mañana,0
36888,38.0,1,mañana,1
36889,3.0,0,mañana,1
36890,8.000000000000002,0,mañana,1
36891,6.0,0,mañana,1
36892,83.0,1,mañana,1
36893,22.0,1,mañana,1
36894,0.0,0,mañana,1
36895,44.0,1,mañana,1
36896,2.0000000000000004,0,mañana,1
36897,15.0,0,mañana,1
36898,13.0,0,mañana,1
36899,8.000000000000002,0,mañana,1
36900,15.0,0,mañana,0
36901,2.0000000000000004,0,mañana,0
36902,24.0,1,mañana,0
36903,26.0,1,mañana,1
36904,4.000000000000001,0,mañana,1
36905,7.0,0,mañana,1
36906,5.0,0,tarde,0
36907,4.000000000000001,0,tarde,0
36908,10.0,0,tarde,0
36909,9.0,0,tarde,0
36910,0.0,0,tarde,0
36911,6.0,0,tarde,0
36912,7.0,0,tarde,0
36913,3.0,0,tarde,0
36914,45.0,1,tarde,0
36915,21.0,1,tarde,0
36916,23.0,1,tarde,0
36917,17.000000000000004,1,tarde,0
36918,10.0,0,tarde,0
36919,8.000000000000002,0,tarde,0
36920,159.0,1,tarde,0
36921,10.0,0,tarde,1
36922,15.0,0,tarde,1
36923,22.0,1,tarde,1
36924,10.0,0,tarde,1
36925,34.00000000000001,1,tarde,1
36926,13.0,0,tarde,1
36927,15.0,0,tarde,1
36928,8.000000000000002,0,tarde,1
36929,11.0,0,tarde,1
36930,11.0,0,tarde,1
36931,-3.0,0,tarde,1
36932,14.0,0,tarde,1
36933,2.0000000000000004,0,tarde,1
36934,15.0,0,tarde,1
36935,8.000000000000002,0,tarde,0
36936,6.0,0,tarde,0
36937,47.0,1,mañana,0
36938,3.0,0,tarde,1
36939,20.0,1,tarde,1
36940,18.0,1,mañana,0
36941,10.0,0,mañana,0
36942,8.000000000000002,0,mañana,0
36943,29.0,1,mañana,0
36944,22.0,1,mañana,0
36945,16.000000000000004,1,mañana,0
36946,9.0,0,mañana,0
36947,83.0,1,mañana,0
36948,4.000000000000001,0,mañana,0
36949,40.0,1,mañana,0
